Co-term,女,母,妻,婦,姊,妃,婢,姒,媼,嫗,嫂,姬,妾,尼,嬪,妹,乳母,夫人,女子,室女,少女,帝后,後母,玉女,王后,皇后,美人,美女,貴人,皇太后,王,子,公,侯,君,臣,兵,帝,士,父,孫,伯,皇,叔,辟,賓,男,昆,兒,宦,友,俠,翁,童,孽,舅,紳,官,卿,吏,師,兄,叟,婿,甥,儐,娣,哥,丈夫,世子,中尉,列侯,力士,勇士,匹夫,博士,叔父,史官,司寇,司徒,君子,大夫,大王,大理,大臣,天王,天皇,天子,太公,太后,太子,太守,子嗣,孝子,孽子,帝王,次子,武士,王子,男子,皇子,皇帝,秀才,童子,老父,兒子,伯父,士大夫,大丈夫,太史公,皇太子,Fem,Target,Total
Pinyin,f_nǚ,f_mǔ,f_qī,f_fù,f_zǐ,f_fēi,f_bì,f_sì,f_ǎo,f_yù,f_sǎo,f_jī,f_qiè,f_ní,f_pin,f_mèi,f_rǔmǔ,f_fūren,f_nǚzǐ,f_shìnǚ,f_shàonǚ,f_dìhòu,f_hòumǔ,f_yùnǚ,f_wánghòu,f_huánghòu,f_měirén,f_měinǚ,f_guiren,f_huángtàihòu,m_wáng,m_zǐ,m_gōng,m_hóu,m_jūn,m_chén,m_bīng,m_dì,m_shì,m_fù,m_sūn,m_bà,m_huáng,m_shū,m_bì,m_bīn,m_nán,m_kūn,m_ér,m_huàn,m_yǒu,m_xiá,m_wēng,m_tóng,m_niè,m_jiù,m_shēn,m_guān,m_qīng,m_lì,m_shī,m_xiōng,m_sǒu,m_xù,m_shēng,m_bīn,m_dì,m_gē,m_zhàngfu,m_shìzǐ,m_zhōngwèi,m_lièhóu,m_lìshì,m_yǒngshì,m_pǐfū,m_bóshì,m_shūfù,m_shǐguān,m_sīkòu,m_sītú,m_jūnzǐ,m_dàfū,m_dàwáng,m_dàlǐ,m_dàchén,m_tiānwáng,m_tiānhuáng,m_tiānzǐ,m_tàigōng,m_tàihòu,m_tàizǐ,m_tàishǒu,m_zǐsì,m_xiàozǐ,m_nièzǐ,m_dìwáng,m_cìzǐ,m_wǔshì,m_wángzǐ,m_nánzǐ,m_huángzǐ,m_huángdì,m_xiùcai,m_tóngzǐ,m_lǎofù,m_erzi,m_bófù,m_shìdàfū,m_dàzhàngfu,m_tàishǐgōng,m_huángtàizǐ,Count,Count,Count
惕,,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,1,,1,1,,,,,,,1,1,1,1,1,,,1,,,,,,,,,,,,,,,,1,1,1,,1,,,1,,1,1,,,,,,,,,,,1,,,,,,,,,,3,35,74
佋,,1,,,,1,,,,,,,,,,,,,,,,,,,,1,1,,,,1,1,,,,1,,1,,,1,,1,,,,1,,,,1,,,,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,1,,,,,1,,,,,,1,,,,,,,,,,4,18,18
臆,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,1,,1,1,,,,,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,9,17
瑒,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,1,1,,1,1,,1,,,1,,1,,,,1,,,,,,,1,1,,1,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,2,19,27
樅,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,,,,,1,,,,,,,,,1,,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,13,23
翃,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,1,,1,1,,1,1,,,,,,,,,,1,,,,,,1,,1,1,,1,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,16,17
糲,,1,1,,1,,,,,,,,1,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,,,1,1,,,,,1,1,,,,,,,,,,,,1,,1,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,18,24
飽,,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,,,1,1,,,1,1,,,,,,,,1,,1,1,,,,,,,,,,,,,,1,,,,,,1,1,,,,,,1,,,1,,,,,,,,,,,,,,,,,1,,,,5,30,85
漿,,1,1,,,,,,,,,,1,,1,,,1,,,,,,,,,,,,,1,1,1,,1,1,1,1,1,1,1,,,,,1,,,1,1,,,,1,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1,,,,,,,,5,23,41
聳,,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,,,1,,,,,,,,,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,1,1,,,1,,,1,,,,,,1,,,,,,,,,,,,,,,,,,3,29,52
滌,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,,1,1,,1,,1,,,,1,,1,,,,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,1,1,,,,,,1,,,1,,,,,,,,,,1,1,,,,,,1,,,1,2,32,68
締,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,,,1,,,,,,1,,,,,1,,,,1,1,,1,1,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,20,34
匭,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,1,1,1,,1,,,,,,1,,,,,,,,,,,,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,2,15,23
孜,,1,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,,1,,,1,1,,1,,,,,,,,,1,1,1,1,1,,,,,,,,,1,,,,,,,,,1,,1,,,1,,,1,,1,1,,,1,,,,,,,1,,,,,,,,,,,4,33,65
慝,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,,,,,,,,,,1,,,1,1,1,1,,,,,,,,,,,,,,,,,1,,,1,1,,,1,,,1,,1,,1,,,,,,,,,,1,,,,,,,,,,1,28,65
畎,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,,,,1,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,16,22
懇,,1,1,,1,1,,,,,,,,,,1,,1,,,,,,,,1,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,,1,1,1,1,,1,1,,,,1,1,1,1,1,,,,,,1,,,,,,,,1,1,,,1,1,1,,,1,,,1,,,1,1,,1,,,,,,,,1,,,,,,,,,,7,45,109
揀,,1,1,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,,1,1,1,,1,,,,,,,,1,,,,,,,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,3,20,34
播,,1,1,1,,1,,,,,,,1,,,1,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,1,1,,,1,1,,1,1,1,1,1,1,,,1,,,1,,,1,,1,,,,,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,,1,1,,,,,1,,,,,1,1,,,,6,58,143
畬,,1,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,1,1,,,,,1,,1,,1,,,,,,,,,,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,10,11
淇,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,,1,,1,1,1,,,,,,,,,,,,1,,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,2,23,35
絢,,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,,1,1,1,1,,,1,1,1,1,1,1,,1,,,1,1,,,,,,,,,,1,1,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,1,,,,,,1,,,,,,,,,,3,24,35
旒,,1,,,,,1,,,,,,,,,,,1,,,,,,,,1,,,,,1,1,1,1,1,1,1,1,1,1,,1,1,1,,1,,,,,,,,,,,,1,1,1,1,,,,,,,,,,,,,,,1,,1,,,,1,,,,,,1,,,1,,,,,,,,,,,1,,,,,,,,,1,4,29,64
扆,,1,,,,,,,1,,,,,,,,,,,,,,,,,1,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,,,1,1,,,,,,,,,,,1,,1,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,1,,,,,,,,,,,1,,,,,,,,,,3,25,47
戣,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,1,1,,,1,,,1,1,,,,,,,,,,,,,,,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,1,2,19,19
鄘,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,,,1,,1,,,,,,1,1,,,,,1,,,,,,,1,1,1,1,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,1,,,,,,,,1,,,,,,,,,1,,,,3,21,22
泌,,1,1,,,1,,,,,,,,,,,,,,,,,,,,1,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,1,1,,,,,1,,1,1,1,1,1,,,,,,,,1,,,,,,,,,,1,,1,,,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,4,34,59
韶,,1,1,1,,,,,,,,1,,1,,,,,,,,,,,,1,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,1,,1,1,,1,,1,1,1,1,1,1,,,,,1,,,,,,,,1,,,1,1,1,1,,1,1,,,1,,1,1,1,,1,,,,,1,,,1,,,,,,1,,,,6,48,110
摭,,1,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,1,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,,,1,1,1,,,,,,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,1,,,,,1,,,,,,,,,,,,,,,1,3,31,65
俛,,1,,,,,,,,1,,,,,,,,,,,,,,,1,,,,1,,1,1,1,,1,1,1,1,1,1,1,1,1,,1,,,,,,,,,,,,,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,4,24,42
葷,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,1,,1,,1,1,1,,1,,,,,,1,,1,1,,,,,,,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,2,20,34
裼,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,1,,1,1,,,,1,1,1,,,,,,,1,1,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,1,,,,,,,,,,,,,1,,,,,,,,2,19,28
沄,,1,,,,,,,,,,,,,,,1,,,,,,,,,1,,,,,1,1,1,,,,,,,,1,,1,,,,1,,,,,,,,,,,1,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,12,14
脆,,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,1,1,,,,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,9,12
謇,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,,1,1,,1,1,1,,1,1,,,,1,1,,,,,,,1,1,1,1,,,,,,1,,,,,,,,,1,,,,,,,,,1,,,,,,1,,,,,,,,,,,,,,,,,,,,1,1,25,46
兜,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,,1,1,1,1,1,,1,,,1,,,1,1,,,1,,,,,,1,,1,1,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,3,23,44
缞,,1,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,1,1,1,,,,1,,1,1,,1,,1,,1,,,,,,,,,,1,,,1,,1,1,,,,,,,,,,,1,,,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,19,19
彜,,1,1,,,,,,,,,,,,,1,,,,,,,,,,1,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,,,,1,,,1,1,,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,4,32,54
鬢,,1,,1,,1,,,,,,,,,,,,,,,,,,,,1,,,,1,1,1,,,,1,1,1,,1,,,1,,1,,1,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,1,,,,,,,,,,,1,5,20,27
劣,,1,,,,,1,,,,,,,1,,1,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,,1,,,,1,1,1,1,1,,,,,,,1,1,1,1,1,,,,,,,,,,,,,,1,,,,,1,,,1,1,,,1,,,1,,1,,,,,,,,,1,,,,1,,,,,,4,35,80
餙,,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,1,,,1,,,,1,1,,,,,,,,,,,,,,,,,,1,,1,1,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,2,12,12
徳,,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,1,,1,,,,1,1,1,1,1,1,,,,,,,,,,,,,,1,,,,,1,1,,1,1,,,1,,,1,,,,,,1,,,,1,1,,,,,,1,,,,2,36,47
毎,,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,1,,,1,,,,1,1,,,,,,,,,,,,,,,,,,1,,1,1,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,2,12,12
酪,,1,,,,,,,,,,,,,1,,,,,,,,1,,,,,,,,,1,1,,1,1,,1,1,1,,,,,,,,,,,,,,,,,,1,,1,1,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,3,16,21
㓜,,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,1,,,,,,,1,1,1,1,1,,,,,,,,,,,,,,,,,,,1,1,,,1,,,1,,,,,,,,,,,,,,1,,,,,,1,,,,2,29,29
録,,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,1,1,,,1,1,,1,1,1,,,1,,1,,,,,,,,1,,,,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1,,,,,1,,,,,,1,,,,2,22,27
繋,,1,,,,,,,,,,,1,,,,,,,,,,1,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,1,,,,,,,1,1,1,1,1,,,,,,,,,,,,,,,,,,,1,1,,,1,,,1,,,,,,,,,,,,,,1,,,,,,1,,,,3,30,30
杳,,1,,,,,,,,,,,,,1,,,,,,,,1,,,,,,,,1,1,,,1,1,,1,1,1,,,1,,,,,,,,,,,,1,,,1,,1,1,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,3,19,21
庖,,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,1,1,1,,1,1,1,1,1,1,,,1,,1,1,,,,,,,,,,,,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,2,21,40
㸑,,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,1,,,1,,,,1,1,,,,,,,,,,,,,,,,,,1,,1,1,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,2,12,12
餚,,1,,,,,,,,,,,1,,,1,,,,,,,1,,,,,,,,1,1,1,1,1,1,,,1,1,,,1,,,1,,,,1,1,,,,,,,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,,,,,,,,,,,,1,,,,4,24,34
㢘,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,1,,1,1,1,,1,,,,,,1,,1,1,,,,,,,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,2,18,19
歴,,1,1,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,1,,1,1,,,,,,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,1,1,,1,1,,,1,,,1,,1,,,,1,,,,,1,,,,,,,,,,3,36,38
䘮,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,1,,1,1,1,,1,,,1,,,1,,1,1,,,,,1,,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,1,,,,,2,22,30
𤣥,,1,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,1,,1,1,,,,,,,1,1,1,1,1,,,,,,,,,,,,,,,,,,,1,1,,,1,,,1,,,1,,,,,,,,,,,1,,,,,,,,,,3,32,32
痢,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,1,,1,1,1,,1,,,,,,1,,1,1,,,,,,,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,2,18,19
瘖,,1,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,1,1,,,,1,1,1,1,1,,1,,,,,,1,,1,1,,,,,,,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,3,21,26
棃,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,1,,1,1,1,,1,1,,,,,1,,1,1,,,,,,,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,1,,,,,,,,,,,,,,,,,1,,,,2,21,23
煙,,1,1,1,,1,,,,,,,,,1,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,1,1,,,1,,,,1,1,1,1,1,,1,,,,,,1,,,,,,1,,,,1,1,,,1,,,,1,,,1,1,,,,,,,,,,1,,,,,,,,,,5,41,76
筦,,1,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,,1,1,1,1,1,,1,1,,1,,,1,,1,1,,,,,,,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,1,,,1,,,1,,,1,1,,,,,,,,,,1,,,,,,,,,,3,29,60
庻,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,1,,1,1,,,,,,,1,1,1,1,1,,,,,,,,,,,,,,,,,,,1,1,,,1,,,1,,,1,,,,,,,,,,,1,,,,,,,,,,2,31,31
輞,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,1,,1,1,1,,1,,,,,,1,,1,1,,,,,,,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,2,18,20
廸,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,1,,1,1,1,,1,,,,,,1,,1,1,,,,,,,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,2,18,18
鐺,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,1,1,1,1,1,,1,,,,,,1,,1,1,,,,,,,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,2,19,23
幅,,1,1,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,1,1,1,1,,1,1,1,1,1,1,1,,,1,1,1,1,1,1,1,,,1,,,,1,1,1,1,1,1,,,,,,1,,,1,,,1,,,,,,,,,,,,,1,1,,1,1,,1,,,,,,1,,,,1,,,,,,,,4,39,69
綴,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,1,1,,1,1,,,,,,,1,1,1,1,1,,,,,,,,1,,,,,,,,1,,,,1,,,,,,1,,,1,,,,,,,,,1,1,1,,,,,,,,,,3,34,87
襃,,1,1,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,,1,1,1,1,1,,,1,,1,1,1,1,1,,,,,1,,1,1,1,1,1,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,1,1,,,,,1,,,1,1,,,,,,,,,,1,,4,35,66
蕡,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,1,,1,,,,,1,1,1,1,,,,,,,,,,,,,,,,,,,,1,1,,,1,,,1,,,,,,,,,,,,,,1,,,,,,,,,,1,27,45
畧,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,1,,,,,,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,1,1,,,1,,,1,,,,,,,,,1,,,,,1,,,,,,,,,,1,28,35
惋,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,1,,,,,,,1,1,1,1,1,,,,,,,,,,,1,,,,,,,,1,1,,,1,,,1,,,,,,,,,,,,,,1,,,,,,1,,,,2,30,45
黙,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,1,,,,,,,1,1,1,1,,,,,,,,,,,,,,,,,,,,1,1,,,1,,,1,,,,,,,,,,,,,,1,,,,,,,,,,1,26,26
噫,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,1,,,,,,,1,1,1,1,,,,,,,,,,,,,,,,,,,,1,1,,,1,,,1,,,,,,,,,,,,,,1,,,,,,,,,,1,26,39
夐,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,1,,,,,,,1,1,1,1,,,,,,,,,,,,,,,,,,,,1,1,,,1,,,1,,,1,,,,,,,,,,,1,,,,,,,,,,1,27,27
䆒,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,1,,,,,,,1,1,1,1,,,,,,,,,,,,,,,,,,,,1,1,,,1,,,1,,,,,,,,,,,,,,1,,,,,,,,,,1,26,26
旰,,1,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,1,,,,,,,1,1,1,1,,,1,,,,,,,,,,,,,,,,,1,1,,,1,,,1,,,,,,,,1,,,,,,1,,,,,,,,,,3,30,59
詎,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,1,1,,,,,,,1,1,1,1,,1,,,,,,,,,,,,,,,,,,1,1,,,1,,,1,,,,,,,,,,,,,,1,,,,,,,,,,2,29,48
滛,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,1,,,,,,,1,1,1,1,,,,,,,,,,,,,,,,,,,,1,1,,,1,,,1,,,,,1,,,,,,,,,1,,,,,,,,,,2,28,28
蠧,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,1,,,,,,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,1,1,,,1,,,1,,,,,,,,,1,,,,,1,,,,,,,,,,1,28,28
盭,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,,,1,,,,1,,,1,1,1,1,,,,,,,,,,,,,,,,,,,,1,1,,,1,,,1,,,,,,,,,,,1,,,1,,,,,,,,,,2,31,49
渉,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,1,,,,,,,1,1,1,1,,,,,,,,,,,,,,,,,,,,1,1,,,1,,,1,,,,,,,,,,,,,,1,,,,,,,,,,1,26,26
佇,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,1,,,,,,,1,1,1,1,,,,,,,,,,,,,,,,,,,,1,1,,,1,,,1,,,1,,,,,,,,,,,1,,,,,,,,,1,1,28,33
懵,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,,,1,1,,,,,,,1,1,1,1,,,,,,,,,,,,,,,,,1,,,1,1,,,1,,,1,,,,,,,,,,,,1,,1,,,,,,,,,,1,30,38
懐,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,1,,,,,,,1,1,1,1,,,,,,,,,,,,,,,,,,,,1,1,,,1,,,1,,,,,,,,,,,,,,1,,,,,,,,,,1,26,26
䇿,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,1,,,,,,,1,1,1,1,,,,,,,,,,,,,,,,,,,,1,1,,,1,,,1,,,,,,,,,,,,,,1,,,,,,,,,,1,26,29
顔,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,1,,,,,,,1,1,1,1,,,,,,,,,,,,,,,,,,,,1,1,,,1,,,1,,,,,1,,,,,,,,,1,,,,,,,,,,2,28,30
鬰,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,1,,,,,,,1,1,1,1,,,,,,,,,,,,,,,,,,,,1,1,,,1,,,1,,,,,,,,,,,,,,1,,,,,,,,,,1,26,26
逺,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,1,,,1,,,,1,1,1,1,,,,,,,,,,,,,,,,,,,,1,1,,,1,,,1,,,,,1,,,,,,,,,1,,1,,,,,,,,2,30,34
纎,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,1,,,,,,,1,1,1,1,,,,,,,,,,,,,,,,,,,,1,1,,,1,,,1,,,,,1,,,,,,,,,1,,,,,,,,,,2,28,28
